Bench_Name,Score
SAMSUNG HD502HM,918
SAMSUNG HD502IJ,598
SAMSUNG HD503HI,645
SAMSUNG HD642JJ,660
SAMSUNG HD752LJ,682
SAMSUNG HD753LJ,606
SAMSUNG HD754JJ,818
SAMSUNG HE103SJ,863
SAMSUNG HE103UJ,677
SAMSUNG HE160HJ,496
SAMSUNG HE253GJ,858
SAMSUNG HE502IJ,583
SAMSUNG HE642JJ,611
SAMSUNG HE753LJ,549
SAMSUNG HM16HJI,253
SAMSUNG HM020GI,169
SAMSUNG HM040GI,257
SAMSUNG HM040HI,200
SAMSUNG HM060HI,215
SAMSUNG HM060II,191
SAMSUNG HM080HC,223
SAMSUNG HM080HI,257
SAMSUNG HM080II,182
SAMSUNG HM080JI,196
SAMSUNG HM100JC,182
SAMSUNG HM100JI,179
SAMSUNG HM100UI,559
SAMSUNG HM120JC,217
SAMSUNG HM120JI,211
SAMSUNG HM121HC,342
SAMSUNG HM121HI,325
SAMSUNG HM121HJ,404
SAMSUNG HM160HC,344
SAMSUNG HM160HI,363
SAMSUNG HM160JC,230
SAMSUNG HM160JI,228
SAMSUNG HM161GI,514
SAMSUNG HM161HI,471
SAMSUNG HM250HI,444
SAMSUNG HM250HJ,642
SAMSUNG HM250JI,312
SAMSUNG HM251HI,512
SAMSUNG HM251JI,338
SAMSUNG HM251JJ,471
SAMSUNG HM320HJ,685
SAMSUNG HM320II,454
SAMSUNG HM320JI,371
SAMSUNG HM321HI,492
SAMSUNG HM321HX,482
SAMSUNG HM400JI,506
SAMSUNG HM400LI,366
SAMSUNG HM500JI,463
SAMSUNG HM500JJ,625
SAMSUNG HM500LI,323
SAMSUNG HM501II,531
SAMSUNG HM640JJ,648
SAMSUNG HM641JI,541
SAMSUNG HN-M101MBB,618
SAMSUNG HN-M250MBB,617
SAMSUNG HN-M320MBB,374
SAMSUNG HN-M500M,639
SAMSUNG HN-M500MBB,609
SAMSUNG HN-M640MBB,619
SAMSUNG HN-M750MBB,547
SAMSUNG HS06THB,176
SAMSUNG HS08XJC,195
SAMSUNG HS082HB,209
SAMSUNG HS122JC,181
SAMSUNG KLFGGAR4AA-K0T0,13235
SAMSUNG KLUDG4U1EA-B0C1,3496
SAMSUNG KLUDG4UHGC-B0E1,5612
SAMSUNG KLUEG8U1EA-B0C1,4493
SAMSUNG KLUEG8UHDB-C2D1,7371
SAMSUNG KLUEG8UHDC-B0E1,7459
SAMSUNG KLUFG8RHDA-B2D1,6338
SAMSUNG KLUGGARHHD-B0G1,18936
SAMSUNG KM5L9001DM-B424,3350
SAMSUNG KM5V8001DM-B622,2765
SAMSUNG KMJS9001RM-BG01,8242
Samsung MBG4GC,746
Samsung MCBQE64GBMPP,209
SAMSUNG MCCOE64G8MPP-0VA,500
Samsung MCG8GC,700
Samsung MDGAGC,706
SAMSUNG MMCQE28G8MUP-0VA,466
SAMSUNG MMCRE28G8MXP-0VB,806
SAMSUNG MMCRE28G8MXP-0VBL1,867
SAMSUNG MMCRE64G,973
SAMSUNG MMCRE64G5MPP-0VA,503
SAMSUNG MMCRE64G8MPP-0VA,424
SAMSUNG MMCRE64G8MXP-0VB,1069
SAMSUNG MP0402H,183
SAMSUNG MP0603H,193
SAMSUNG MP0804H,193
SAMSUNG MZ1KW480HMHQ-000MV,10070
SAMSUNG MZ1L21T9HCLS-00A07,28573
SAMSUNG MZ1L23T8HBLA-00A07,30409
SAMSUNG MZ1L2960HCJR-00A07,25441
SAMSUNG MZ1LB1T9HALS-00007,20411
SAMSUNG MZ1LB3T8HMLA-00007,18506
SAMSUNG MZ1LB960HAJQ-000MV,11273
SAMSUNG MZ1LB960HAJQ-00007,16920
SAMSUNG MZ1LV960HCJH-000MU,8096
SAMSUNG MZ1LV960HCJH-00003,8449
SAMSUNG MZ1LW1T9HMLS-00003,13293
SAMSUNG MZ1LW960HMJP-000MV,12248
SAMSUNG MZ1WV480HCGL-00003,10205
SAMSUNG MZ5PA064HMCD-01000,1231
SAMSUNG MZ5PA128HMCD-010DA,1721
SAMSUNG MZ5PA128HMCD-01000,1334
SAMSUNG MZ7GE480HMHP-00005,3490
SAMSUNG MZ7GE960HMHP-00003,4352
SAMSUNG MZ7KH1T9HAJR-00005,5023
SAMSUNG MZ7KH480HAHQ-00005,4574
SAMSUNG MZ7KM240HAGR-00005,4804
SAMSUNG MZ7KM240HMHQ-00005,3777
SAMSUNG MZ7KM480HAHP-00005,3922
SAMSUNG MZ7KM480HMHQ-00005,4802
SAMSUNG MZ7KM960HAHP-00005,5282
SAMSUNG MZ7KM960HMJP-00005,4791
SAMSUNG MZ7L31T9HBLT-00A07,4873
SAMSUNG MZ7L33T8HBLT-00A07,4240
SAMSUNG MZ7L3240HCHQ-00A07,4383
SAMSUNG MZ7L3480HCHQ-00A07,4977
SAMSUNG MZ7L3960HCJR-00A07,4924
SAMSUNG MZ7LF120HCHP-000,2488
SAMSUNG MZ7LF120HCHP-000L1,2239
SAMSUNG MZ7LF120HCHP-000L3,2306
Samsung MZ7LF128HCHP-000,2495
SAMSUNG MZ7LF128HCHP-00000,2081
SAMSUNG MZ7LF128HCHP-000L1,2409
SAMSUNG MZ7LF128HCHP-00004,2026
SAMSUNG MZ7LF192HCGS-000,2411
SAMSUNG MZ7LF192HCGS-000L1,3793
SAMSUNG MZ7LH1T9HMLT-00005,4878
SAMSUNG MZ7LH3T8HMLT-00005,4934
SAMSUNG MZ7LH240HAHQ-00005,4250
SAMSUNG MZ7LH256HAJD-00000,3200
SAMSUNG MZ7LH256HAJD-000H1,3628
SAMSUNG MZ7LH256HAJD-000L7,3988
SAMSUNG MZ7LH480HAHQ-00005,4937
SAMSUNG MZ7LH512HALU-000H1,4525
SAMSUNG MZ7LH960HAJR-00005,4739
SAMSUNG MZ7LM1T9HMJP-00005,4436
SAMSUNG MZ7LM3T8HMLP-00003,4575
SAMSUNG MZ7LM3T8HMLP-00005,21590
SAMSUNG MZ7LM240HCGR-0E003,3364
SAMSUNG MZ7LM240HCGR-00003,3552
SAMSUNG MZ7LM240HMHQ-00005,2832
SAMSUNG MZ7LM480HCHP-00003,4242
SAMSUNG MZ7LM480HMHQ-00005,4226
SAMSUNG MZ7LM960HCHP-0E003,4420
SAMSUNG MZ7LM960HMJP-00005,2489
SAMSUNG MZ7LN1T0HMJP-000L1,4327
SAMSUNG MZ7LN128HAHQ-00000,2708
SAMSUNG MZ7LN128HAHQ-000H1,2813
SAMSUNG MZ7LN128HAHQ-000L1,2804
SAMSUNG MZ7LN128HAHQ-000L2,2971
SAMSUNG MZ7LN128HCHP-000,2843
SAMSUNG MZ7LN128HCHP-00000,2630
SAMSUNG MZ7LN128HCHP-000H1,2712
SAMSUNG MZ7LN128HCHP-000L1,2643
SAMSUNG MZ7LN128HCHP-00007,2756
SAMSUNG MZ7LN256,3165
SAMSUNG MZ7LN256HAJQ-00000,3583
SAMSUNG MZ7LN256HAJQ-000H1,3682
SAMSUNG MZ7LN256HAJQ-000H7,3587
SAMSUNG MZ7LN256HAJQ-000L2,3453
SAMSUNG MZ7LN256HAJQ-000L7,3638
SAMSUNG MZ7LN256HAJQ-00007,3600
SAMSUNG MZ7LN256HCHP-000,3605
SAMSUNG MZ7LN256HCHP-00000,3461
SAMSUNG MZ7LN256HCHP-000F0,3722
SAMSUNG MZ7LN256HCHP-000H1,4651
SAMSUNG MZ7LN256HCHP-000L1,3314
SAMSUNG MZ7LN256HCHP-000L7,3484
SAMSUNG MZ7LN256HCHP-00007,3612
SAMSUNG MZ7LN256HMJP-000,4291
SAMSUNG MZ7LN256HMJP-00000,4011
SAMSUNG MZ7LN256HMJP-000H1,3774
SAMSUNG MZ7LN256HMJP-000H7,3723
SAMSUNG MZ7LN256HMJP-000L2,3966
SAMSUNG MZ7LN256HMJP-000L7,3665
SAMSUNG MZ7LN512HAJQ-00000,4346
SAMSUNG MZ7LN512HAJQ-000H1,4249
SAMSUNG MZ7LN512HAJQ-000H7,4150
SAMSUNG MZ7LN512HAJQ-000L7,4362
SAMSUNG MZ7LN512HCHP-000,4363
SAMSUNG MZ7LN512HCHP-00000,3760
SAMSUNG MZ7LN512HCHP-000H1,4101
SAMSUNG MZ7LN512HCHP-000L1,4179
SAMSUNG MZ7LN512HCHP-00007,4114
SAMSUNG MZ7LN512HMJP-000,4708
SAMSUNG MZ7LN512HMJP-00000,4432
SAMSUNG MZ7LN512HMJP-000H1,4401
SAMSUNG MZ7LN512HMJP-000L1,4302
SAMSUNG MZ7LN512HMJP-000L7,4203
SAMSUNG MZ7PA128,1735
SAMSUNG MZ7PA256HMDR-010H1,1478
SAMSUNG MZ7PC128,3076
SAMSUNG MZ7PC128HAFU-000H1,3028
SAMSUNG MZ7PC128HAFU-000L5,2810
SAMSUNG MZ7PC256,3172
SAMSUNG MZ7PC256HAFU-000,3347
SAMSUNG MZ7PC256HAFU-000DA,3530
SAMSUNG MZ7PD128HAFV-000,3749
SAMSUNG MZ7PD128HAFV-000H7,3472
SAMSUNG MZ7PD128HCFV-000,3481
SAMSUNG MZ7PD128HCFV-000H1,3530
SAMSUNG MZ7PD128HCFV-000H7,3602
SAMSUNG MZ7PD256,3377
SAMSUNG MZ7PD256HAFV-000,3660
SAMSUNG MZ7PD256HAFV-000H7,3821
SAMSUNG MZ7PD256HCGM-000,4137
SAMSUNG MZ7PD256HCGM-000H7,3827
SAMSUNG MZ7PD480HAGM-000D3,3265
SAMSUNG MZ7TD128,2464
SAMSUNG MZ7TD128HAFV-000,2251
SAMSUNG MZ7TD128HAFV-00000,2180
SAMSUNG MZ7TD128HAFV-000L1,2188
SAMSUNG MZ7TD256,2001
SAMSUNG MZ7TD256HAFV-000,2666
SAMSUNG MZ7TD256HAFV-00000,2498
SAMSUNG MZ7TD256HAFV-000L7,2677
SAMSUNG MZ7TD256HAFV-000L9,2853
SAMSUNG MZ7TD512HAGM-000,3268
SAMSUNG MZ7TD512HAGM-000L1,2919
SAMSUNG MZ7TE128,2003
SAMSUNG MZ7TE128HMGR-000,2324
SAMSUNG MZ7TE128HMGR-00000,2128
SAMSUNG MZ7TE128HMGR-000H1,2307
SAMSUNG MZ7TE128HMGR-000L1,2354
SAMSUNG MZ7TE128HMGR-000L2,2171
SAMSUNG MZ7TE128HMGR-00004,2362
SAMSUNG MZ7TE256,2421
SAMSUNG MZ7TE256HMHP-000,2932
SAMSUNG MZ7TE256HMHP-00000,2676
SAMSUNG MZ7TE256HMHP-000FH,3132
SAMSUNG MZ7TE256HMHP-000H1,2783
SAMSUNG MZ7TE256HMHP-000L1,2768
SAMSUNG MZ7TE256HMHP-000L2,2808
SAMSUNG MZ7TE256HMHP-000L7,2769
SAMSUNG MZ7TE256HMHP-00004,2790
SAMSUNG MZ7TE512HMHP-000,3320
SAMSUNG MZ7TE512HMHP-00000,3100
SAMSUNG MZ7TE512HMHP-000L1,3104
SAMSUNG MZ7TE512HMHP-000L2,3114
SAMSUNG MZ7TE512HMHP-00004,3107
SAMSUNG MZ7TN512HDHP-00000,3718
SAMSUNG MZ7TN512HDHP-00007,2945
SAMSUNG MZ7TY128HDHP-000,3844
SAMSUNG MZ7TY128HDHP-00000,3006
SAMSUNG MZ7TY128HDHP-000H1,3068
SAMSUNG MZ7TY128HDHP-000L1,2791
Samsung MZ7TY256HDHP-000,4588
SAMSUNG MZ7TY256HDHP-00000,3134
SAMSUNG MZ7TY256HDHP-000H1,3190
SAMSUNG MZ7TY256HDHP-000L1,2847
SAMSUNG MZ7TY256HDHP-000L7,3100
SAMSUNG MZ7TY256HDHP-00007,3025
SAMSUNG MZ7WD120HAFV-00003,2889
SAMSUNG MZ7WD120HCFV-00003,3730
SAMSUNG MZ7WD240,3357
SAMSUNG MZ7WD240HAFV-000,2818
SAMSUNG MZ7WD240HAFV-00003,3220
SAMSUNG MZ7WD240HCFV-000H2,4120
SAMSUNG MZ7WD240HCFV-00003,2971
SAMSUNG MZ7WD480,3753
SAMSUNG MZ7WD480HAGM-000,2969
SAMSUNG MZ7WD480HAGM-000D3,3953
SAMSUNG MZ7WD480HAGM-00003,4030
SAMSUNG MZ7WD480HCGM-000H2,4287
SAMSUNG MZ7WD480HCGM-00003,3806
SAMSUNG MZ7WD960HMHP-00003,4629
SAMSUNG MZ8PA256HMDR-010,1723
SAMSUNG MZ9L41T0HBLB-00AVL,25190
SAMSUNG MZ9L4128HCHQ-00BH1,12605
SAMSUNG MZ9L4256HCJQ-00BH1,15253
SAMSUNG MZ9LQ1T0HALB-00000,13692
SAMSUNG MZ9LQ1T0HBLB-00B,13694
SAMSUNG MZ9LQ1T0HBLB-00B00,12151
SAMSUNG MZ9LQ128HBHQ-00000,10495
SAMSUNG MZ9LQ256HBJD-00B,10459
SAMSUNG MZ9LQ256HBJD-00BVL,10638
SAMSUNG MZ9LQ256HBJQ-00000,11856
SAMSUNG MZ9LQ512HALU-00000,13231
SAMSUNG MZ9LQ512HBLU-00B,13342
SAMSUNG MZ9LQ512HBLU-00B00,10692
SAMSUNG MZ9LQ512HBLU-00BVL,11560
SAMSUNG MZ-5S71000/003,1204
SAMSUNG MZAL41T0HBLB-00BL2,23446
SAMSUNG MZAL81T0HDLB-00BL2,30059
SAMSUNG MZAL81T0HDLB-00BLL,29491
SAMSUNG MZAL81T0HFLB-00BL2,39474
SAMSUNG MZAL81T0HFLB-00BLL,40663
SAMSUNG MZAL4256HBJD-00BL1,15606
SAMSUNG MZAL4256HBJD-00BL2,14241
SAMSUNG MZAL4256HBJD-00BLL,16519
SAMSUNG MZAL4512HBLU-00BL1,19670
SAMSUNG MZAL4512HBLU-00BL2,20593
SAMSUNG MZAL4512HBLU-00BLL,22429
SAMSUNG MZAL8256HDJD-00BL2,19678
SAMSUNG MZAL8256HDJD-00BLL,25058
SAMSUNG MZAL8256HFJD-00BL2,28569
SAMSUNG MZAL8256HFJD-00BLL,31197
SAMSUNG MZAL8512HDLU-00BL2,26257
SAMSUNG MZAL8512HDLU-00BLL,28869
SAMSUNG MZAL8512HFLU-00BL2,35802
SAMSUNG MZAL8512HFLU-00BLL,37454
SAMSUNG MZALQ1T0HALB-000L2,13213
SAMSUNG MZALQ128HBHQ-000L1,9334
SAMSUNG MZALQ128HBHQ-000L2,7368
SAMSUNG MZALQ128HCHQ-00BL1,13316
SAMSUNG MZALQ128HCHQ-00BL2,12093
SAMSUNG MZALQ256HAJD-000L1,8911
SAMSUNG MZALQ256HAJD-000L2,7752
SAMSUNG MZALQ256HBJD-00BL1,12601
SAMSUNG MZALQ256HBJD-00BL2,12134
SAMSUNG MZALQ512HALU-000L1,11079
SAMSUNG MZALQ512HALU-000L2,11146
SAMSUNG MZALQ512HBLU-00BL1,16887
SAMSUNG MZALQ512HBLU-00BL2,15246
SAMSUNG MZAMX1T0HCLD-00BL2,27426
SAMSUNG MZAMX512HCLV-00BL2,19747
SAMSUNG MZFLV128HCGR-000MV,3602
SAMSUNG MZFLV256HCHP-000MV,6670
Samsung MZFLW1T0 1TB NVMe,10379
SAMSUNG MZFLW128HEGR-000MV,6488
SAMSUNG MZFLW512HMJP 512GB,8133
SAMSUNG MZHPU128HCGM-000H1,5169
SAMSUNG MZHPU128HCGM-00004,6085
SAMSUNG MZMLN128HCGR-000,2843
SAMSUNG MZMLN256HCHP-000,3312
SAMSUNG MZMPA032HMCD-000L1,1247
SAMSUNG MZMPA128,1365
SAMSUNG MZMPC032HBCD-000,1632
SAMSUNG MZMPC032HBCD-00000,1750
SAMSUNG MZMPC032HBCD-000H1,1546
SAMSUNG MZMPC064HBDR-000,2467
SAMSUNG MZMPC128HBFU-000MV,3263
SAMSUNG MZMPC256,2699
SAMSUNG MZMPC256HAFU-000,3906
SAMSUNG MZMPC256HAFU-000L9,3499
SAMSUNG MZMPC256HBGJ-000H1,3225
SAMSUNG MZMPD256HAGM-000H1,3335
SAMSUNG MZMTD128HAFV-000,2273
SAMSUNG MZMTD128HAFV-00000,2136
SAMSUNG MZMTD128HAFV-000H1,2284
SAMSUNG MZMTD128HAFV-000L1,2062
SAMSUNG MZMTD128HAFV-000MV,2406
SAMSUNG MZMTD128HAFV-00004,2189
SAMSUNG MZMTD256HAGM-000,2499
SAMSUNG MZMTD256HAGM-00000,2452
SAMSUNG MZMTD256HAGM-000L1,2673
SAMSUNG MZMTD256HAGM-000MV,2605
SAMSUNG MZMTD256HAGM-00004,2316
SAMSUNG MZMTD256HAGM-00007,2362
SAMSUNG MZMTD512HAGL-000,2606
SAMSUNG MZMTD512HAGL-00000,2758
SAMSUNG MZMTD512HAGL-000L1,3004
SAMSUNG MZMTD512HAGL-000MV,3041
SAMSUNG MZMTD512HAGL-00004,3139
SAMSUNG MZMTE128HMGR-000,2206
SAMSUNG MZMTE128HMGR-00000,2323
SAMSUNG MZMTE128HMGR-000H1,2255
SAMSUNG MZMTE128HMGR-000L1,2045
SAMSUNG MZMTE128HMGR-000MV,2310
SAMSUNG MZMTE128HMGR-00005,2333
SAMSUNG MZMTE128HMGR-00007,2604
SAMSUNG MZMTE256HMHP-000,2992
SAMSUNG MZMTE256HMHP-00000,3127
SAMSUNG MZMTE256HMHP-000L1,2591
SAMSUNG MZMTE256HMHP-000MV,2919
SAMSUNG MZMTE256HMHP-00005,2925
SAMSUNG MZMTE512HMHP-00000,3163
SAMSUNG MZMTE512HMHP-000L1,2890
SAMSUNG MZMTE512HMHP-000MV,3081
SAMSUNG MZNLF128HCHP-00000,2271
SAMSUNG MZNLF128HCHP-000AU,2357
SAMSUNG MZNLF128HCHP-000H1,2339
SAMSUNG MZNLF128HCHP-000L1,2155
SAMSUNG MZNLF128HCHP-00004,2294
SAMSUNG MZNLF192HCGS-000L1,2289
SAMSUNG MZNLH256HAJD-00A07,3757
SAMSUNG MZNLN1T0HMLH-000,5051
SAMSUNG MZNLN128HAHQ-000,3093
SAMSUNG MZNLN128HAHQ-00000,2949
SAMSUNG MZNLN128HAHQ-000H1,2933
SAMSUNG MZNLN128HAHQ-000L1,2918
SAMSUNG MZNLN128HAHQ-000L2,2883
SAMSUNG MZNLN128HAHQ-00007,2939
SAMSUNG MZNLN128HCGR-000,3136
SAMSUNG MZNLN128HCGR-00000,2980
SAMSUNG MZNLN128HCGR-000H1,2800
SAMSUNG MZNLN128HCGR-000L1,2872
SAMSUNG MZNLN128HCGR-000L2,2929
SAMSUNG MZNLN128HCGR-00007,2871
SAMSUNG MZNLN256HAJQ-000,3849
SAMSUNG MZNLN256HAJQ-00000,3588
SAMSUNG MZNLN256HAJQ-000H1,3579
SAMSUNG MZNLN256HAJQ-000H7,3646
SAMSUNG MZNLN256HAJQ-000L2,3654
SAMSUNG MZNLN256HAJQ-000L7,3672
SAMSUNG MZNLN256HAJQ-00007,3665
SAMSUNG MZNLN256HCHP-000,3516
SAMSUNG MZNLN256HCHP-00000,3570
SAMSUNG MZNLN256HCHP-000H1,3607
SAMSUNG MZNLN256HCHP-000HW,3519
SAMSUNG MZNLN256HCHP-000L2,3523
SAMSUNG MZNLN256HCHP-000L7,3504
SAMSUNG MZNLN256HMHQ-000,3961
SAMSUNG MZNLN256HMHQ-00000,3738
SAMSUNG MZNLN256HMHQ-000B1,4493
SAMSUNG MZNLN256HMHQ-000H1,3776
SAMSUNG MZNLN256HMHQ-000H7,3943
SAMSUNG MZNLN256HMHQ-000L7,3476
SAMSUNG MZNLN256HMHQ-00007,3904
SAMSUNG MZNLN512HAJQ-000,4246
SAMSUNG MZNLN512HAJQ-00000,4182
SAMSUNG MZNLN512HAJQ-000H1,4973
SAMSUNG MZNLN512HAJQ-000L7,4328
SAMSUNG MZNLN512HAJQ-00007,4199
SAMSUNG MZNLN512HMJP 512GB,4339
SAMSUNG MZNTD128HAGM-000,2291
SAMSUNG MZNTD128HAGM-00000,2316
SAMSUNG MZNTD128HAGM-000KN,3702
SAMSUNG MZNTD128HAGM-000L1,2514
SAMSUNG MZNTD256HAGL-000,2754
SAMSUNG MZNTD256HAGL-00000,2595
SAMSUNG MZNTD256HAGL-000L1,2493
SAMSUNG MZNTD256HAGL-000L9,2702
SAMSUNG MZNTD512HAGL-00000,2611
SAMSUNG MZNTD512HAGL-000L1,2970
SAMSUNG MZNTE128HMGR-000,2671
SAMSUNG MZNTE128HMGR-00000,2216
SAMSUNG MZNTE128HMGR-000H1,2421
SAMSUNG MZNTE128HMGR-000L1,2457
SAMSUNG MZNTE128HMGR-000L2,1975
SAMSUNG MZNTE128HMGR-000SO,2224
SAMSUNG MZNTE256HMHP-000,2924
SAMSUNG MZNTE256HMHP-00000,2918
SAMSUNG MZNTE256HMHP-000H1,2760
SAMSUNG MZNTE256HMHP-000L1,2734
SAMSUNG MZNTE256HMHP-000L2,2907
SAMSUNG MZNTE256HMHP-000L7,2881
SAMSUNG MZNTE256HMHP-000SO,2369
SAMSUNG MZNTE512HMJH-000,2997
SAMSUNG MZNTE512HMJH-00000,3098
SAMSUNG MZNTE512HMJH-000H1,2944
SAMSUNG MZNTE512HMJH-000L1,3038
SAMSUNG MZNTE512HMJH-000L2,2869
SAMSUNG MZNTN512HDJH-00000,3948
SAMSUNG MZNTN512HDJH-000L2,3730
SAMSUNG MZNTN512HDJH-00007,4059
SAMSUNG MZNTY128HDHP-000,2904
SAMSUNG MZNTY128HDHP-00000,2770
SAMSUNG MZNTY128HDHP-000H1,2881
SAMSUNG MZNTY128HDHP-000L1,3017
SAMSUNG MZNTY128HDHP-000L2,3144
SAMSUNG MZNTY128HDHP-00007,2784
Samsung MZNTY256HDHP-000,3468
SAMSUNG MZNTY256HDHP-00000,3256
SAMSUNG MZNTY256HDHP-000B1,4071
SAMSUNG MZNTY256HDHP-000H1,3011
SAMSUNG MZNTY256HDHP-000L2,3012
SAMSUNG MZNTY256HDHP-000L7,3236
SAMSUNG MZNTY256HDHP-00007,3042
SAMSUNG MZPJB480HMGC-0BW07,21742
SAMSUNG MZPLJ3T2HBJR-00007,28569
SAMSUNG MZQL21T9HCJR-00A07,37074
SAMSUNG MZQL23T8HCLS-00A07,38044
SAMSUNG MZQL27T6HBLA-00A07,41203
SAMSUNG MZQL2960HCJR-00A07,32596
SAMSUNG MZQLB1T9HAJR-00007,21547
SAMSUNG MZQLB3T8HALS-00007,26083
SAMSUNG MZQLB960HAJR-00007,18365
SAMSUNG MZVKW512HMJP-00007,18629
SAMSUNG MZVL21T0,38938
SAMSUNG MZVL22T0HBLB-00B07,33124
SAMSUNG MZVL22T0HBLB-00BH1,40403
SAMSUNG MZVL22T0HBLB-00BH7,38049
SAMSUNG MZVL22T0HBLB-00BTW,40392
SAMSUNG MZVL41T0HBLB-00B,25138
SAMSUNG MZVL41T0HBLB-00B07,24529
SAMSUNG MZVL41T0HBLB-00BH1,24989
SAMSUNG MZVL41T0HBLB-00BH2,24473
SAMSUNG MZVL41T0HBLB-00BL7,24622
SAMSUNG MZVL41T0HBLB-00BLL,25073
SAMSUNG MZVL41T0HBLB-00BTW,25307
SAMSUNG MZVL81T0HDLB-00BLL,31374
SAMSUNG MZVL81T0HELB-00B07,30613
SAMSUNG MZVL81T0HELB-00BH1,26807
SAMSUNG MZVL81T0HELB-00BKS,30369
SAMSUNG MZVL81T0HELB-00BTW,26590
SAMSUNG MZVL81T0HFLB-00B,43990
SAMSUNG MZVL81T0HFLB-00B07,42765
SAMSUNG MZVL81T0HFLB-00BH1,40062
SAMSUNG MZVL81T0HFLB-00BLL,42547
SAMSUNG MZVL81T0HFLB-00BTW,40110
SAMSUNG MZVL82T0HBL1-00BH1,43307
SAMSUNG MZVL2256HCHQ-00B07,22596
SAMSUNG MZVL2256HCHQ-00BH7,22272
SAMSUNG MZVL2256HCHQ-00BL7,26093
SAMSUNG MZVL2512,35293
SAMSUNG MZVL2512HCJQ-00A00,33465
SAMSUNG MZVL2512HCJQ-00BH7,30800
SAMSUNG MZVL2512HCJQ-00BT7,26848
SAMSUNG MZVL2512HCJQ-00BTW,28672
SAMSUNG MZVL2512HDJD-00B07,41911
SAMSUNG MZVL2512HDJD-00BH1,37888
SAMSUNG MZVL2512HDJD-00BH7,36723
SAMSUNG MZVL2512HDJD-00BL2,38643
SAMSUNG MZVL2512HDJD-00BL7,42928
SAMSUNG MZVL2512HDJD-00BLL,34165
SAMSUNG MZVL2512HDJD-00BT7,41458
SAMSUNG MZVL4256HBJD-00B,16346
SAMSUNG MZVL4256HBJD-00B07,14659
SAMSUNG MZVL4256HBJD-00BH1,15620
SAMSUNG MZVL4256HBJD-00BL7,15781
SAMSUNG MZVL4256HBJD-00BLL,15544
SAMSUNG MZVL4256HBJD-00BTW,15009
SAMSUNG MZVL4512HBLU-00B,22382
SAMSUNG MZVL4512HBLU-00B07,22121
SAMSUNG MZVL4512HBLU-00BH1,22216
SAMSUNG MZVL4512HBLU-00BL7,22702
SAMSUNG MZVL4512HBLU-00BLL,22907
SAMSUNG MZVL4512HBLU-00BTW,21497
SAMSUNG MZVL8256HDJD-00BLL,24536
SAMSUNG MZVL8256HEJD-00B07,18468
SAMSUNG MZVL8256HEJD-00BH1,15667
SAMSUNG MZVL8256HEJD-00BKS,18811
SAMSUNG MZVL8256HFJD-00BH1,21984
SAMSUNG MZVL8256HFJD-00BLL,29455
SAMSUNG MZVL8512HDLU-00BLL,29374
SAMSUNG MZVL8512HELU-00B07,25409
SAMSUNG MZVL8512HELU-00BH1,22539
SAMSUNG MZVL8512HELU-00BKS,26043
SAMSUNG MZVL8512HELU-00BTW,22424
SAMSUNG MZVL8512HFLU-00B07,37442
SAMSUNG MZVL8512HFLU-00BH1,32139
SAMSUNG MZVL8512HFLU-00BLL,38054
SAMSUNG MZVL8512HFLU-00BTW,32769
SAMSUNG MZVLB1T0HBLR-000H7,23213
SAMSUNG MZVLB2T0HALB-000H1,21463
SAMSUNG MZVLB2T0HALB-000H7,21192
SAMSUNG MZVLB2T0HALB-000L2,22561
SAMSUNG MZVLB2T0HALB-000L7,20262
SAMSUNG MZVLB256,15221
SAMSUNG MZVLB512,22137
SAMSUNG MZVLC1T0HFLU-00B07,74192
SAMSUNG MZVLC1T0HFLU-00BH1,55688
SAMSUNG MZVLC1T0HFLU-00BL2,64736
SAMSUNG MZVLC1T0HFLU-00BLL,55409
SAMSUNG MZVLC2T0HBLD-00BL2,73321
SAMSUNG MZVLC2T0HBLD-00BLL,57553
SAMSUNG MZVLC2T0HBLD-00BT7,69544
SAMSUNG MZVLC4T0HBL1-00BLL,51389
SAMSUNG MZVLC512HFJD-00B07,44276
SAMSUNG MZVLC512HFJD-00BLL,43751
SAMSUNG MZVLQ1T0HBLB-00B07,14463
SAMSUNG MZVLQ1T0HBLB-00BH1,13272
SAMSUNG MZVLQ1T0HBLB-00BTW,14106
SAMSUNG MZVLQ128HBHQ-00007,10927
SAMSUNG MZVLQ128HCHQ-00B,11052
SAMSUNG MZVLQ128HCHQ-00B00,13066
SAMSUNG MZVLQ128HCHQ-00B07,11739
SAMSUNG MZVLQ128HCHQ-00BH1,7834
SAMSUNG MZVLQ128HCHQ-00BTW,10450
SAMSUNG MZVLQ256HBJD-00B,11084
SAMSUNG MZVLQ256HBJD-00B00,12550
SAMSUNG MZVLQ256HBJD-00B07,12960
SAMSUNG MZVLQ256HBJD-00BTW,12874
SAMSUNG MZVLQ512HBLU-00B07,14300
SAMSUNG MZVLQ512HBLU-00BH1,11932
SAMSUNG MZVLQ512HBLU-00BTW,12678
SAMSUNG MZVLV128HCGR-00000,3727
SAMSUNG MZVLV128HCGR-000L1,3662
SAMSUNG MZVLV256,6621
SAMSUNG MZVMA1T0HCLD-00BTW,28105
SAMSUNG MZVMA512HCLV-00BTW,18750
SAMSUNG MZVMX1T0HCLD-00BH1,23597
SAMSUNG MZVMX512HCLV-00B00,16789
SAMSUNG MZVPV128HDGM-000L2,10008
SAMSUNG MZYLF128HCHP-000,2305
